"cart_item_id";"cart_id";"product_id";"quantity";"created_at";"updated_at"
401;818;207;97;"2021-10-08 05:44:16";"2022-10-07 20:40:51"
402;522;177;96;"2021-11-02 17:21:17";"2022-11-27 21:24:35"
403;172;179;7;"2021-05-17 12:21:51";"2022-10-20 02:48:15"
404;955;34;25;"2021-02-06 21:51:37";"2022-07-22 01:15:04"
405;804;39;47;"2021-10-06 20:35:04";"2022-10-15 18:21:54"
406;474;400;79;"2021-07-09 19:40:57";"2022-08-25 12:05:29"
407;382;115;77;"2021-05-07 05:57:58";"2022-11-06 07:48:45"
409;241;389;97;"2021-06-14 13:38:28";"2022-12-30 07:51:49"
410;232;99;27;"2021-05-29 19:37:13";"2022-10-04 08:53:38"
411;942;238;63;"2021-04-08 22:45:16";"2022-04-30 06:21:08"
412;257;159;84;"2021-06-15 19:36:36";"2022-09-13 11:17:53"
413;748;172;43;"2021-02-12 18:01:43";"2022-11-19 13:47:02"
414;501;162;97;"2021-03-30 08:46:57";"2022-01-08 10:15:13"
415;47;174;65;"2021-04-08 16:59:40";"2022-06-02 05:01:20"
416;769;373;41;"2021-10-18 06:28:47";"2022-12-16 23:19:31"
417;303;142;22;"2021-03-24 23:34:46";"2022-04-15 08:54:27"
419;651;147;26;"2021-01-25 07:55:55";"2022-09-21 03:08:18"
420;593;71;64;"2021-05-14 04:05:07";"2022-09-26 04:23:23"
421;386;85;11;"2021-03-12 23:28:22";"2022-02-08 21:53:57"
422;484;190;58;"2021-11-24 05:01:01";"2022-08-17 22:56:01"
423;778;21;15;"2021-06-21 17:46:17";"2022-05-03 12:20:20"
424;523;14;25;"2021-07-12 12:46:24";"2022-06-16 23:11:48"
425;913;279;31;"2021-04-08 10:06:21";"2022-11-13 07:05:02"
426;957;136;53;"2021-08-21 20:53:07";"2022-07-18 14:21:43"
427;14;416;66;"2021-01-26 19:56:28";"2022-10-12 06:46:13"
428;940;497;63;"2021-07-17 18:31:08";"2022-04-21 03:15:20"
429;243;67;55;"2021-10-17 21:36:42";"2022-09-19 13:28:16"
430;33;3;36;"2021-08-11 06:54:02";"2022-03-09 08:58:10"
431;856;283;14;"2021-07-23 18:46:04";"2022-10-30 00:15:53"
432;751;225;48;"2021-10-09 10:12:38";"2022-04-12 11:26:24"
433;912;62;97;"2021-11-12 12:32:34";"2022-10-11 03:29:53"
434;744;285;5;"2021-09-10 04:47:40";"2022-11-16 00:20:43"
435;218;70;48;"2021-07-12 05:43:56";"2022-06-05 18:27:16"
436;964;56;72;"2021-12-08 04:18:06";"2022-05-09 06:40:26"
437;599;272;30;"2021-08-14 11:29:45";"2022-08-28 02:38:33"
438;169;415;55;"2021-08-08 23:17:42";"2022-11-07 11:59:50"
439;237;193;93;"2021-01-05 13:12:18";"2022-12-20 00:07:04"
440;660;23;98;"2021-05-30 07:07:31";"2022-10-27 08:46:29"
441;506;289;9;"2021-06-17 07:52:25";"2022-05-18 22:41:06"
442;332;71;47;"2021-03-23 12:45:38";"2022-10-19 07:32:31"
443;901;167;85;"2021-03-14 02:39:38";"2022-10-11 05:44:19"
444;96;338;97;"2021-01-15 11:17:05";"2022-04-29 05:21:11"
445;530;432;75;"2021-11-04 04:59:37";"2022-05-13 18:18:58"
446;191;183;53;"2021-04-12 08:41:03";"2022-07-12 23:29:13"
447;878;146;100;"2021-01-28 18:05:01";"2022-06-05 01:54:04"
448;212;500;36;"2021-03-08 18:35:51";"2022-04-13 23:13:29"
449;490;100;20;"2021-04-21 11:53:48";"2022-12-22 07:09:55"
450;652;162;41;"2021-07-21 20:07:57";"2022-07-14 11:29:25"
451;892;37;22;"2021-04-02 21:18:48";"2022-01-28 08:29:00"
452;610;178;59;"2021-07-10 09:04:17";"2022-12-29 22:45:13"
453;107;86;81;"2021-03-05 02:20:51";"2022-05-31 14:54:57"
454;750;287;88;"2021-06-26 02:14:19";"2022-02-19 00:59:05"
455;335;331;95;"2021-10-23 09:52:03";"2022-04-17 16:38:55"
456;927;194;93;"2021-04-04 02:17:57";"2022-10-07 12:30:36"
457;201;2;34;"2021-09-17 22:20:59";"2022-04-19 05:19:36"
458;798;341;3;"2021-08-23 07:08:15";"2022-12-01 20:50:44"
459;8;278;25;"2021-12-16 20:09:53";"2022-03-24 03:18:38"
461;763;37;87;"2021-08-09 06:22:27";"2022-10-06 18:05:15"
462;354;163;64;"2021-02-10 05:25:39";"2022-01-03 22:02:30"
463;994;226;3;"2021-03-04 07:03:07";"2022-06-29 08:15:30"
464;330;467;15;"2021-01-30 20:01:10";"2022-03-03 12:24:44"
465;192;426;34;"2021-01-16 01:08:08";"2022-04-20 22:46:03"
466;482;222;91;"2021-01-15 11:12:58";"2022-09-21 19:20:06"
467;314;314;64;"2021-12-21 02:36:56";"2022-03-15 21:37:05"
468;877;396;37;"2021-09-20 12:53:36";"2022-01-03 07:18:57"
469;638;241;44;"2021-10-11 15:03:06";"2022-03-21 20:25:05"
470;964;482;57;"2021-09-30 11:01:55";"2022-05-10 10:18:07"
471;23;454;99;"2021-05-25 16:18:04";"2022-08-08 15:57:54"
472;56;354;8;"2021-06-18 20:26:00";"2022-01-11 11:25:24"
473;282;292;17;"2021-11-24 19:01:49";"2022-03-18 18:23:01"
474;433;135;93;"2021-06-09 15:19:48";"2022-09-15 12:36:10"
475;72;114;32;"2021-08-05 10:53:07";"2022-08-02 03:53:00"
476;186;379;35;"2021-05-31 06:46:21";"2022-06-02 05:18:22"
477;466;199;59;"2021-03-06 17:37:40";"2022-03-29 16:29:24"
478;681;74;32;"2021-11-26 03:29:38";"2022-03-29 06:08:53"
479;890;136;1;"2021-12-17 10:37:08";"2022-10-23 00:24:39"
480;445;402;73;"2021-12-23 00:52:19";"2022-10-12 05:19:08"
481;568;424;61;"2021-10-10 04:27:00";"2022-07-11 23:53:17"
482;490;79;75;"2021-08-25 23:59:51";"2022-09-22 12:51:15"
483;759;315;76;"2021-11-08 11:48:10";"2022-06-14 08:46:58"
485;761;418;64;"2021-09-06 18:21:06";"2022-02-06 14:04:48"
486;10;436;68;"2021-08-30 00:06:54";"2022-09-19 18:55:40"
487;426;32;1;"2021-02-21 00:07:51";"2022-12-10 21:08:27"
488;719;149;1;"2021-01-02 15:58:42";"2022-12-14 20:57:02"
489;197;310;22;"2021-09-05 17:06:36";"2022-07-13 11:22:57"
490;907;276;85;"2021-02-23 17:46:47";"2022-03-16 05:30:34"
492;774;15;4;"2021-12-21 08:10:58";"2022-10-14 11:31:58"
493;849;465;99;"2021-12-14 07:00:46";"2022-05-06 03:16:05"
494;269;381;96;"2021-12-22 15:05:09";"2022-04-13 23:53:24"
495;964;240;98;"2021-11-05 18:15:04";"2022-06-06 19:36:04"
496;339;42;93;"2021-02-19 00:49:51";"2022-01-10 01:44:26"
498;400;408;29;"2021-01-03 08:46:43";"2022-06-17 20:07:50"
499;241;330;21;"2021-09-20 22:18:36";"2022-12-04 06:13:51"
500;779;109;41;"2021-06-06 14:42:07";"2022-02-08 05:10:47"
501;30;151;21;"2021-04-17 12:25:04";"2022-07-30 11:28:09"
502;915;421;69;"2021-07-13 19:47:47";"2022-12-15 22:40:18"
503;861;422;74;"2021-04-24 06:33:17";"2022-10-25 01:06:10"
504;480;58;42;"2021-01-08 09:00:04";"2022-09-04 11:37:07"
505;145;356;81;"2021-05-12 07:35:10";"2022-09-02 06:25:38"
506;386;394;12;"2021-06-04 05:58:58";"2022-05-16 15:21:18"
507;177;461;26;"2021-04-27 03:57:42";"2022-07-04 07:02:08"
508;966;116;74;"2021-12-08 12:30:19";"2022-12-04 04:17:39"
509;975;176;18;"2021-07-14 16:25:16";"2022-07-24 21:35:45"
510;455;194;3;"2021-04-01 13:22:44";"2022-03-05 23:21:43"
512;719;487;41;"2021-07-20 16:08:42";"2022-01-12 05:06:41"
513;454;461;82;"2021-04-23 22:36:33";"2022-07-02 01:01:13"
514;308;22;48;"2021-09-23 01:12:22";"2022-04-09 22:38:45"
515;2;411;22;"2021-07-08 21:39:02";"2022-08-14 11:34:29"
516;493;307;37;"2021-05-31 15:31:49";"2022-08-17 15:00:06"
517;909;258;59;"2021-03-07 10:40:20";"2022-04-08 05:34:07"
518;381;28;69;"2021-07-31 09:12:25";"2022-12-23 04:19:04"
520;753;439;90;"2021-01-04 03:37:57";"2022-06-23 00:24:29"
521;255;145;88;"2021-11-08 12:29:54";"2022-02-09 09:07:00"
522;772;167;56;"2021-03-10 04:58:48";"2022-12-29 08:39:35"
523;101;153;100;"2021-01-27 05:27:56";"2022-03-30 20:25:01"
524;235;312;2;"2021-10-27 21:40:31";"2022-12-03 16:28:43"
525;504;13;30;"2021-11-05 12:39:36";"2022-05-18 08:28:44"
526;772;142;12;"2021-09-20 16:22:28";"2022-10-15 09:52:45"
527;756;89;27;"2021-08-22 16:31:59";"2022-08-02 12:53:20"
528;534;161;24;"2021-05-10 03:53:51";"2022-12-12 14:50:56"
529;815;137;55;"2021-01-01 02:01:58";"2022-09-04 20:51:35"
530;516;424;20;"2021-12-08 21:09:24";"2022-12-16 12:37:03"
531;598;499;28;"2021-03-05 03:14:38";"2022-11-23 11:56:33"
532;583;113;44;"2021-12-20 13:27:57";"2022-04-03 20:24:29"
533;224;336;78;"2021-02-02 09:14:06";"2022-09-26 14:58:16"
534;325;121;12;"2021-01-10 15:00:35";"2022-01-05 20:49:23"
535;1000;155;47;"2021-09-18 10:49:00";"2022-03-24 08:57:48"
536;706;193;21;"2021-06-13 12:53:40";"2022-12-24 16:10:28"
537;761;13;14;"2021-06-10 12:03:06";"2022-11-02 19:25:02"
538;761;428;79;"2021-05-16 02:20:03";"2022-12-11 23:03:30"
539;954;39;92;"2021-08-29 20:47:28";"2022-03-11 19:23:02"
540;688;407;61;"2021-07-27 17:52:21";"2022-01-23 09:26:54"
541;99;426;41;"2021-02-19 21:41:40";"2022-08-31 02:11:25"
542;414;328;88;"2021-07-07 18:15:21";"2022-05-06 11:45:18"
543;160;157;65;"2021-02-19 04:42:34";"2022-01-28 04:33:44"
544;348;85;16;"2021-02-06 12:16:22";"2022-08-01 02:25:50"
545;762;271;31;"2021-01-31 03:20:02";"2022-08-29 23:17:32"
546;358;405;1;"2021-04-29 09:12:44";"2022-07-02 17:00:51"
547;499;246;36;"2021-05-25 03:20:58";"2022-11-11 17:09:31"
548;411;40;63;"2021-02-28 12:53:23";"2022-06-23 19:51:18"
549;111;277;22;"2021-06-20 06:07:46";"2022-09-09 23:58:47"
550;704;216;29;"2021-10-10 06:03:57";"2022-01-31 17:29:57"
551;388;137;86;"2021-02-01 01:06:51";"2022-07-19 04:25:04"
552;177;42;97;"2021-11-21 22:59:29";"2022-03-17 07:20:49"
553;881;329;51;"2021-09-23 15:11:32";"2022-04-21 05:02:30"
554;764;291;93;"2021-04-14 12:30:50";"2022-08-29 07:58:35"
555;371;348;30;"2021-09-15 07:31:02";"2022-07-27 01:13:27"
556;801;32;44;"2021-11-16 05:02:20";"2022-11-27 21:19:21"
557;266;495;3;"2021-10-05 11:20:15";"2022-08-05 20:51:51"
558;369;117;21;"2021-04-09 09:56:37";"2022-01-04 19:35:24"
559;944;232;62;"2021-06-21 20:36:39";"2022-11-24 05:01:07"
560;60;279;66;"2021-04-26 03:50:36";"2022-04-06 17:01:52"
561;540;98;21;"2021-05-29 17:53:32";"2022-06-30 01:14:21"
562;681;208;40;"2021-09-10 04:28:14";"2022-02-02 03:20:14"
563;201;51;39;"2021-03-07 01:40:40";"2022-04-16 23:10:11"
564;204;170;74;"2021-01-26 04:17:26";"2022-07-11 16:08:34"
565;286;201;5;"2021-05-14 04:19:58";"2022-12-13 13:24:04"
566;894;63;46;"2021-05-18 15:15:59";"2022-05-12 09:48:47"
567;704;279;31;"2021-06-30 23:09:39";"2022-05-22 03:00:58"
568;674;57;71;"2021-09-10 03:35:31";"2022-07-20 23:27:21"
569;311;457;26;"2021-09-02 21:41:44";"2022-12-11 22:58:30"
570;9;223;21;"2021-08-14 18:05:17";"2022-09-16 19:58:03"
571;970;166;23;"2021-09-22 04:11:49";"2022-12-19 14:36:42"
572;501;373;83;"2021-10-17 21:06:53";"2022-03-23 12:59:00"
573;563;454;33;"2021-06-10 18:06:25";"2022-05-10 15:08:11"
574;274;396;94;"2021-11-12 07:55:59";"2022-05-03 07:02:29"
575;862;249;78;"2021-01-20 05:00:57";"2022-10-22 00:22:51"
576;9;66;100;"2021-09-15 01:28:51";"2022-02-12 07:56:29"
577;368;18;80;"2021-08-02 17:10:36";"2022-08-08 19:43:52"
578;815;356;73;"2021-05-18 05:12:32";"2022-12-18 02:03:31"
579;952;252;31;"2021-04-04 17:51:48";"2022-12-20 20:53:16"
580;355;331;100;"2021-10-27 00:35:12";"2022-07-28 18:41:02"
581;264;83;44;"2021-02-07 09:01:14";"2022-12-17 23:11:41"
582;355;159;78;"2021-06-06 00:49:28";"2022-11-04 12:46:01"
583;507;179;4;"2021-08-04 08:43:02";"2022-09-06 21:38:39"
584;162;184;92;"2021-06-15 03:24:46";"2022-01-22 08:04:15"
585;846;284;23;"2021-09-08 03:14:58";"2022-10-03 18:37:32"
586;166;7;56;"2021-09-04 16:58:23";"2022-10-30 10:23:52"
587;234;109;62;"2021-08-10 10:01:11";"2022-09-18 12:44:13"
588;643;323;55;"2021-12-15 11:46:36";"2022-08-24 14:11:23"
589;88;110;20;"2021-08-10 11:14:23";"2022-08-21 21:56:27"
590;330;253;71;"2021-01-23 06:58:14";"2022-08-26 13:07:40"
591;343;150;3;"2021-02-20 05:42:28";"2022-06-17 23:30:11"
592;199;82;53;"2021-07-18 23:40:57";"2022-02-13 04:19:13"
593;753;49;98;"2021-07-22 07:37:17";"2022-05-06 02:35:46"
594;553;243;19;"2021-10-26 06:50:08";"2022-03-26 23:49:30"
596;509;436;13;"2021-02-27 20:37:25";"2022-07-31 15:06:16"
597;237;102;8;"2021-08-09 16:40:14";"2022-04-02 06:51:00"
598;897;313;6;"2021-11-14 10:59:23";"2022-10-08 00:20:11"
599;120;296;5;"2021-04-13 13:44:08";"2022-10-26 20:30:53"
600;79;324;73;"2021-07-22 10:56:18";"2022-04-09 14:51:18"
601;377;378;91;"2021-06-08 07:08:37";"2022-04-30 04:45:34"
602;699;246;1;"2021-11-25 14:21:22";"2022-08-21 00:34:23"
603;761;191;74;"2021-09-20 05:55:00";"2022-08-21 16:17:41"
604;461;268;48;"2021-09-10 11:03:26";"2022-02-10 16:25:56"
605;576;199;76;"2021-12-22 20:04:48";"2022-12-24 02:39:58"
606;564;284;12;"2021-11-20 19:32:29";"2022-01-04 10:36:12"
607;727;291;59;"2021-01-19 12:27:12";"2022-01-26 15:39:56"
608;795;245;45;"2021-03-27 23:34:15";"2022-10-09 20:57:41"
611;50;244;14;"2021-05-31 09:58:46";"2022-09-28 06:50:42"
612;197;298;4;"2021-04-02 05:28:13";"2022-09-13 06:37:41"
613;17;323;51;"2021-10-24 02:18:41";"2022-02-17 11:31:42"
614;170;321;32;"2021-10-29 06:41:46";"2022-05-08 18:40:45"
615;531;459;54;"2021-10-20 04:59:45";"2022-07-13 12:37:08"
616;942;98;33;"2021-02-25 05:41:43";"2022-07-19 15:21:02"
617;406;471;86;"2021-12-29 04:36:42";"2022-05-28 09:05:32"
618;997;19;9;"2021-02-05 03:27:12";"2022-04-25 00:28:50"
619;201;85;85;"2021-12-29 06:17:22";"2022-09-30 02:52:02"
620;373;280;63;"2021-04-16 11:53:08";"2022-05-31 02:57:51"
621;783;457;74;"2021-01-29 18:14:09";"2022-10-01 12:06:50"
622;112;10;71;"2021-02-10 09:17:21";"2022-01-30 07:29:14"
623;89;274;60;"2021-06-10 21:11:22";"2022-07-04 16:19:44"
624;406;365;15;"2021-01-27 12:28:55";"2022-06-21 15:11:04"
625;72;356;43;"2021-08-04 02:33:54";"2022-04-16 14:42:43"
627;383;315;13;"2021-01-22 10:10:41";"2022-10-10 03:14:56"
628;726;482;38;"2021-08-19 19:58:52";"2022-09-12 13:41:06"
629;949;94;11;"2021-07-24 05:00:29";"2022-03-03 06:42:31"
630;510;22;37;"2021-01-23 22:54:13";"2022-09-21 04:40:02"
631;372;212;28;"2021-08-22 02:15:00";"2022-01-26 03:43:21"
632;947;500;33;"2021-05-19 04:54:36";"2022-08-19 10:10:33"
633;5;433;55;"2021-09-16 20:51:04";"2022-05-14 17:58:13"
634;736;332;70;"2021-05-12 20:01:11";"2022-11-23 03:24:38"
635;982;471;69;"2021-09-08 19:12:43";"2022-03-03 18:34:05"
636;573;444;85;"2021-04-26 14:48:49";"2022-01-23 20:39:09"
637;174;346;35;"2021-08-10 19:55:59";"2022-04-04 05:30:16"
638;217;55;54;"2021-11-02 14:01:14";"2022-10-31 09:51:42"
639;19;26;83;"2021-01-09 02:22:48";"2022-12-29 12:06:33"
640;494;493;22;"2021-07-02 05:58:26";"2022-08-13 11:31:49"
641;445;186;56;"2021-02-19 23:39:05";"2022-07-29 12:09:25"
642;500;420;7;"2021-11-14 19:55:53";"2022-04-13 05:21:42"
643;678;75;78;"2021-01-11 21:40:59";"2022-02-03 03:01:09"
644;410;473;76;"2021-11-26 11:44:51";"2022-02-20 11:34:02"
645;897;83;15;"2021-09-16 15:29:19";"2022-12-29 06:33:37"
646;577;220;53;"2021-03-05 12:29:33";"2022-12-02 14:59:40"
647;941;396;15;"2021-09-19 08:07:50";"2022-07-09 07:15:04"
648;695;281;98;"2021-12-29 13:32:22";"2022-04-21 14:53:07"
649;173;245;51;"2021-04-29 18:27:48";"2022-04-28 00:46:17"
650;236;209;67;"2021-02-13 15:51:39";"2022-12-12 22:19:52"
651;682;292;89;"2021-02-21 14:16:10";"2022-05-05 04:24:33"
652;134;356;34;"2021-07-28 05:36:55";"2022-02-20 03:29:43"
653;87;188;14;"2021-08-30 18:04:46";"2022-09-10 18:17:24"
654;59;427;78;"2021-01-29 22:21:20";"2022-10-16 02:21:31"
655;590;114;57;"2021-07-12 23:35:14";"2022-09-16 02:40:40"
656;389;148;4;"2021-10-12 21:46:55";"2022-10-20 23:07:59"
657;241;309;11;"2021-01-24 23:34:38";"2022-08-29 13:02:19"
658;524;150;35;"2021-11-25 19:40:17";"2022-03-09 19:31:13"
659;22;305;25;"2021-05-24 10:10:18";"2022-04-03 04:41:30"
660;837;283;43;"2021-02-22 22:45:35";"2022-06-25 08:49:29"
662;975;296;28;"2021-05-13 09:47:28";"2022-12-02 23:07:01"
663;284;377;66;"2021-06-24 17:45:17";"2022-03-26 00:14:55"
664;827;19;44;"2021-08-07 09:01:18";"2022-01-11 08:06:15"
665;263;158;28;"2021-01-14 20:38:13";"2022-09-28 07:48:30"
667;94;142;61;"2021-10-09 10:22:06";"2022-08-07 18:07:36"
668;930;235;21;"2021-06-29 21:29:19";"2022-01-11 10:55:38"
669;448;23;70;"2021-06-29 12:43:41";"2022-12-04 05:22:26"
670;313;326;35;"2021-09-21 20:02:10";"2022-11-08 12:45:46"
671;751;57;58;"2021-08-31 07:07:36";"2022-04-28 11:31:38"
672;672;292;61;"2021-01-18 10:56:21";"2022-08-20 17:50:32"
673;400;443;22;"2021-07-24 16:23:56";"2022-06-18 23:33:14"
674;753;264;29;"2021-03-25 16:47:04";"2022-05-30 20:20:46"
675;596;192;73;"2021-05-20 01:34:44";"2022-12-20 04:14:21"
676;786;382;28;"2021-03-16 21:30:59";"2022-12-11 06:00:49"
677;498;55;91;"2021-10-31 12:26:06";"2022-02-02 12:53:31"
678;749;163;9;"2021-01-09 03:23:40";"2022-11-26 20:39:04"
679;309;64;23;"2021-02-18 00:07:46";"2022-12-07 21:07:09"
680;52;54;7;"2021-02-04 08:13:07";"2022-02-18 10:02:50"
681;534;117;20;"2021-05-25 18:15:45";"2022-11-18 00:40:02"
682;580;280;91;"2021-07-13 13:30:45";"2022-04-17 06:48:26"
683;110;385;95;"2021-05-31 08:44:43";"2022-11-09 19:42:28"
684;323;180;5;"2021-02-15 02:44:09";"2022-07-01 15:31:49"
685;727;425;36;"2021-01-01 04:06:30";"2022-10-16 10:20:48"
686;453;425;37;"2021-03-23 16:22:53";"2022-10-20 11:38:25"
687;612;36;17;"2021-04-10 09:47:48";"2022-10-20 05:11:43"
688;278;315;2;"2021-04-07 12:41:35";"2022-10-10 13:19:22"
689;428;289;13;"2021-01-01 14:27:45";"2022-04-08 01:57:20"
690;841;76;45;"2021-07-24 02:41:50";"2022-03-09 19:37:39"
691;227;81;60;"2021-10-19 14:13:28";"2022-04-07 23:04:25"
692;865;378;56;"2021-08-09 07:44:33";"2022-07-29 22:41:51"
693;168;395;74;"2021-11-08 13:25:01";"2022-01-04 21:32:36"
694;944;245;56;"2021-01-22 01:46:59";"2022-02-24 11:55:50"
695;700;137;64;"2021-06-07 20:44:34";"2022-04-23 21:30:47"
696;122;50;76;"2021-09-21 01:10:43";"2022-05-19 01:49:11"
697;268;368;8;"2021-07-02 06:08:52";"2022-04-01 08:22:53"
698;499;45;92;"2021-10-28 01:24:52";"2022-10-12 16:16:44"
699;409;2;4;"2021-06-26 07:37:24";"2022-07-28 19:43:01"
700;308;281;82;"2021-12-24 13:36:32";"2022-05-14 02:33:01"
701;675;431;56;"2021-02-23 11:49:05";"2022-12-20 11:33:48"
702;998;126;70;"2021-12-03 03:10:42";"2022-04-28 11:18:46"
703;384;343;53;"2021-12-13 08:38:43";"2022-03-03 02:06:04"
704;784;253;53;"2021-03-11 22:57:49";"2022-02-12 08:35:30"
705;571;77;39;"2021-01-26 15:21:55";"2022-12-11 04:01:32"
706;955;54;71;"2021-02-05 00:07:29";"2022-03-04 22:41:59"
707;577;216;45;"2021-07-10 08:58:17";"2022-05-11 22:51:37"
708;130;419;19;"2021-11-02 01:29:06";"2022-11-02 01:09:09"
709;437;482;87;"2021-07-15 22:50:15";"2022-01-05 21:55:28"
710;454;281;12;"2021-07-13 17:48:19";"2022-02-18 16:43:13"
711;405;53;47;"2021-05-25 10:25:58";"2022-04-10 12:16:18"
712;418;117;64;"2021-03-12 18:03:39";"2022-02-22 22:53:51"
713;181;97;19;"2021-01-03 15:19:52";"2022-10-13 13:03:03"
714;333;105;35;"2021-03-06 07:28:47";"2022-11-12 19:40:26"
715;123;280;69;"2021-10-20 12:36:27";"2022-10-24 08:32:41"
716;904;498;42;"2021-12-29 19:38:06";"2022-01-04 15:32:05"
717;607;500;98;"2021-04-12 06:34:20";"2022-11-30 05:59:38"
718;5;80;50;"2021-01-11 08:58:18";"2022-11-03 10:50:49"
719;100;432;82;"2021-04-26 03:37:10";"2022-12-21 08:16:50"
720;813;287;27;"2021-02-10 17:42:22";"2022-12-10 08:51:47"
721;758;462;55;"2021-03-22 21:40:56";"2022-06-30 23:11:34"
722;843;471;14;"2021-01-28 16:23:58";"2022-04-21 22:59:25"
724;585;228;10;"2021-10-13 04:04:04";"2022-03-14 18:55:52"
725;31;139;68;"2021-06-21 00:55:52";"2022-07-26 07:08:58"
726;329;272;78;"2021-11-10 13:49:40";"2022-03-06 01:50:34"
727;566;149;44;"2021-11-19 20:36:33";"2022-06-21 01:50:02"
728;383;163;97;"2021-12-07 12:49:55";"2022-07-23 03:55:17"
729;179;431;100;"2021-10-30 04:14:57";"2022-10-25 12:56:18"
730;666;21;92;"2021-05-04 01:11:25";"2022-08-16 20:16:17"
731;360;272;20;"2021-11-10 20:18:30";"2022-10-29 19:25:42"
732;665;424;27;"2021-06-20 09:34:44";"2022-01-03 21:08:27"
734;154;461;49;"2021-12-09 16:03:15";"2022-04-11 10:14:28"
735;823;307;77;"2021-12-09 17:15:53";"2022-08-06 23:24:17"
736;500;319;42;"2021-06-19 08:14:49";"2022-05-19 08:23:35"
737;221;225;70;"2021-04-14 14:29:58";"2022-10-13 01:24:34"
738;627;140;50;"2021-10-17 06:10:57";"2022-04-23 23:59:30"
739;450;237;26;"2021-07-21 20:47:44";"2022-09-13 14:08:52"
740;542;405;35;"2021-02-17 18:24:42";"2022-06-02 10:36:36"
741;620;352;88;"2021-01-26 07:01:37";"2022-08-30 17:16:07"
742;799;113;55;"2021-08-06 10:39:27";"2022-08-30 02:57:17"
743;731;475;21;"2021-01-02 02:49:29";"2022-08-16 18:27:09"
744;378;148;14;"2021-08-05 17:06:30";"2022-06-22 12:43:33"
745;893;288;45;"2021-06-09 14:23:19";"2022-12-30 03:45:49"
746;616;152;83;"2021-04-06 06:54:04";"2022-09-11 22:11:13"
747;338;98;28;"2021-05-01 22:55:15";"2022-06-29 01:23:51"
748;639;224;97;"2021-06-06 02:29:49";"2022-01-09 08:03:14"
749;938;318;50;"2021-07-08 11:59:13";"2022-09-11 23:03:54"
750;483;117;95;"2021-11-03 11:55:39";"2022-03-11 17:50:06"
751;574;121;75;"2021-09-07 14:26:29";"2022-04-30 05:27:24"
752;434;269;43;"2021-12-18 23:12:54";"2022-04-20 20:42:22"
753;115;467;86;"2021-11-01 17:06:59";"2022-02-01 00:58:15"
754;305;426;71;"2021-03-02 13:43:00";"2022-03-08 16:37:56"
755;166;247;58;"2021-09-09 10:28:58";"2022-04-13 16:12:00"
756;879;250;85;"2021-09-21 15:09:53";"2022-02-06 11:35:52"
757;862;432;21;"2021-08-01 05:13:40";"2022-02-03 05:47:46"
759;832;220;84;"2021-04-22 02:36:26";"2022-07-06 17:21:24"
760;82;281;45;"2021-03-22 23:43:37";"2022-08-04 12:51:22"
761;775;309;65;"2021-10-11 15:47:03";"2022-05-09 02:53:48"
762;946;306;73;"2021-02-13 10:46:53";"2022-06-17 05:41:12"
763;485;441;51;"2021-09-22 15:36:57";"2022-08-05 21:01:17"
764;373;203;76;"2021-05-09 03:03:53";"2022-09-28 19:22:45"
765;247;301;65;"2021-12-06 15:59:56";"2022-11-15 03:34:24"
766;749;139;39;"2021-01-21 03:50:47";"2022-09-16 18:08:37"
767;129;182;76;"2021-08-26 01:34:03";"2022-11-02 15:52:38"
768;251;201;19;"2021-04-23 11:39:20";"2022-01-21 03:51:12"
769;343;276;11;"2021-01-07 00:11:15";"2022-04-02 05:38:08"
770;902;437;45;"2021-06-16 13:08:18";"2022-09-08 13:25:41"
771;564;6;62;"2021-09-24 15:14:50";"2022-09-28 16:58:37"
772;56;267;28;"2021-04-28 05:11:33";"2022-10-13 08:43:44"
773;97;486;56;"2021-02-17 12:12:44";"2022-02-10 15:05:29"
774;732;453;68;"2021-09-29 03:33:24";"2022-11-08 11:33:56"
775;954;55;75;"2021-12-14 19:44:37";"2022-04-27 06:14:26"
776;738;413;18;"2021-12-08 18:16:05";"2022-07-02 03:27:14"
778;604;191;14;"2021-06-25 18:21:56";"2022-11-15 17:26:18"
779;977;153;59;"2021-06-07 09:47:00";"2022-04-22 18:10:25"
780;781;277;6;"2021-07-20 11:09:38";"2022-07-31 13:42:13"
781;620;291;40;"2021-11-23 07:26:40";"2022-09-23 06:04:42"
782;753;444;13;"2021-02-27 09:13:03";"2022-07-11 03:23:12"
783;621;485;22;"2021-11-06 10:44:10";"2022-03-27 10:22:21"
784;622;9;83;"2021-01-16 11:24:35";"2022-10-16 12:01:15"
785;391;306;11;"2021-05-06 20:50:39";"2022-11-26 21:38:46"
786;672;464;92;"2021-02-24 05:36:20";"2022-02-19 23:53:29"
787;31;274;98;"2021-05-09 16:39:49";"2022-04-14 16:04:43"
788;417;380;68;"2021-04-16 18:34:46";"2022-01-25 16:07:58"
789;870;317;79;"2021-12-18 13:49:08";"2022-07-16 10:27:21"
790;917;189;77;"2021-07-23 00:05:23";"2022-01-29 23:21:54"
791;95;309;78;"2021-11-25 11:51:40";"2022-03-21 07:35:22"
792;877;334;8;"2021-08-17 04:28:57";"2022-03-14 12:43:40"
793;14;167;67;"2021-08-14 08:57:22";"2022-10-18 19:46:33"
794;555;243;66;"2021-05-23 17:11:14";"2022-03-10 13:23:07"
795;181;262;20;"2021-09-01 21:31:05";"2022-06-06 01:57:27"
