shipping_id,order_id,shipping_date,shipping_method,tracking_number,status,created_at,updated_at
1228,50,2022-01-06 13:05:20,Standard Shipping,2645326908,cancelled,2021-06-04 10:20:36,2022-09-04 06:47:02
1229,1376,2022-02-15 07:46:02,Next Day Delivery,3255498871,pending,2021-04-10 01:45:52,2022-01-12 06:05:01
1230,924,2022-11-19 18:50:27,Same-Day Delivery,6155100928,on hold,2021-02-25 06:53:34,2022-11-25 20:18:13
1231,107,2022-01-27 19:16:49,Free Shipping,1238291572,cancelled,2021-03-13 19:59:34,2022-05-18 07:07:28
1232,2585,2022-01-15 23:11:32,Express Shipping,5585723454,cancelled,2021-12-04 08:51:25,2022-09-02 13:13:46
1233,1964,2022-07-23 00:22:49,Express Shipping,1834389164,cancelled,2021-01-01 08:20:16,2022-06-11 09:07:31
1234,1445,2022-10-29 00:32:31,Free Shipping,1151075101,cancelled,2021-12-05 09:28:20,2022-08-05 20:33:42
1235,2031,2022-10-14 08:59:39,Free Shipping,6327773932,pending,2021-08-29 15:49:34,2022-09-13 04:53:37
1236,307,2022-06-27 06:15:12,Express Shipping,1464030785,on hold,2021-05-09 21:05:17,2022-01-30 17:14:24
1237,128,2022-09-10 10:33:28,Next Day Delivery,3315087293,completed,2021-04-19 06:31:02,2022-03-18 14:30:44
1238,2652,2022-10-05 03:37:02,Standard Shipping,2483255645,on hold,2021-08-03 19:26:34,2022-03-22 23:26:27
1239,2710,2022-01-18 23:32:30,Free Shipping,1903308141,on hold,2021-11-01 21:14:25,2022-02-28 13:01:47
1240,129,2022-08-09 21:07:49,Standard Shipping,5878012065,cancelled,2021-11-15 05:47:45,2022-03-17 11:56:14
1241,503,2022-12-02 18:47:12,Next Day Delivery,9002620352,cancelled,2021-04-12 19:27:01,2022-03-29 01:55:09
1242,2915,2022-07-20 18:43:01,Express Shipping,5790177036,pending,2021-04-05 12:16:06,2022-06-22 17:03:39
1243,1613,2022-03-23 06:32:43,Same-Day Delivery,7672244285,on hold,2021-09-24 10:27:58,2022-01-13 02:27:25
1244,1352,2022-02-26 12:09:32,2-Day Shipping,6566249326,active,2021-10-31 17:09:38,2022-03-10 16:57:46
1245,194,2022-01-11 00:50:34,Free Shipping,5134569839,on hold,2021-04-29 10:21:47,2022-06-05 11:58:57
1246,409,2022-10-26 07:10:03,International Shipping,8859797972,active,2021-08-21 13:50:04,2022-02-03 07:01:23
1247,1103,2022-04-06 10:07:44,2-Day Shipping,6852916589,on hold,2021-05-07 17:27:30,2022-04-13 12:17:37
1248,2053,2022-04-03 06:53:09,Free Shipping,9413083779,cancelled,2021-09-15 17:39:31,2022-01-06 15:38:37
1249,1492,2022-11-24 16:03:08,Next Day Delivery,7702478791,cancelled,2021-02-09 02:46:31,2022-05-16 22:47:24
1250,1503,2022-06-21 13:02:34,Free Shipping,6443171789,pending,2021-10-02 14:47:12,2022-02-09 05:23:48
1251,2954,2022-04-03 02:30:40,Priority Shipping,4059236258,on hold,2021-06-29 01:55:36,2022-06-24 00:09:37
1252,1469,2022-06-30 20:44:35,Curbside Pickup,7718601415,cancelled,2021-08-05 02:50:46,2022-07-19 05:06:02
1253,2711,2022-04-25 01:53:56,2-Day Shipping,8082604679,pending,2021-04-05 15:40:25,2022-02-24 04:02:11
1254,1181,2022-08-05 10:35:20,Next Day Delivery,4786951722,pending,2021-03-16 21:46:52,2022-11-11 04:24:04
1255,408,2022-08-19 19:23:26,Express Shipping,1618803144,active,2021-06-29 16:48:22,2022-01-22 07:39:50
1256,2101,2022-06-18 16:34:46,Standard Shipping,5697860124,active,2021-07-21 18:37:29,2022-08-26 12:08:33
1257,146,2022-01-13 21:52:57,Standard Shipping,8268354823,pending,2021-05-12 14:39:39,2022-04-06 08:16:50
1258,816,2022-12-04 23:37:09,Standard Shipping,2723989966,active,2021-03-09 23:28:34,2022-09-25 16:56:59
1259,427,2022-11-14 22:56:17,Standard Shipping,3483503865,on hold,2021-11-27 17:30:19,2022-05-09 01:02:16
1260,2745,2022-11-28 00:58:42,Free Shipping,6508972487,cancelled,2021-11-07 09:34:23,2022-06-16 14:28:29
1261,704,2022-09-10 23:53:26,Next Day Delivery,4873144432,completed,2021-10-10 17:26:29,2022-12-06 20:09:05
1262,334,2022-03-16 07:37:49,Free Shipping,9854853796,completed,2021-02-09 02:06:18,2022-11-19 07:19:32
1263,270,2022-07-04 22:44:06,International Shipping,2933088168,active,2021-01-03 12:10:33,2022-02-10 23:42:46
1264,2193,2022-07-31 05:05:40,Express Shipping,6453445886,cancelled,2021-02-10 07:13:06,2022-04-19 21:36:59
1265,1137,2022-01-28 10:23:53,Free Shipping,7370240564,pending,2021-12-15 02:32:13,2022-11-21 17:56:41
1266,2900,2022-05-19 02:39:04,2-Day Shipping,2925292005,cancelled,2021-09-26 19:23:54,2022-09-26 19:30:49
1267,2616,2022-08-27 14:08:53,Free Shipping,3897224091,pending,2021-12-16 20:55:50,2022-06-10 04:26:10
1268,1403,2022-02-04 10:08:53,Priority Shipping,5866534560,completed,2021-02-28 11:13:51,2022-01-07 05:17:00
1269,2901,2022-02-01 19:08:50,Next Day Delivery,9427673924,active,2021-08-03 23:40:28,2022-09-16 07:49:14
1270,1578,2022-03-03 13:17:04,Same-Day Delivery,1101222255,active,2021-09-28 23:46:37,2022-06-03 13:16:47
1271,1538,2022-08-13 12:18:44,Free Shipping,5477237792,on hold,2021-10-14 02:01:10,2022-11-03 16:22:37
1272,2504,2022-09-12 17:21:10,Same-Day Delivery,9537122167,pending,2021-09-23 23:36:09,2022-08-15 13:35:20
1273,2463,2022-09-04 01:16:19,Curbside Pickup,6065608467,completed,2021-09-19 16:39:55,2022-09-07 14:11:29
1274,2676,2022-10-02 15:56:26,International Shipping,4741575677,active,2021-06-24 05:22:42,2022-07-31 21:09:14
1275,2275,2022-06-08 00:16:18,Same-Day Delivery,8191071193,completed,2021-05-22 18:06:43,2022-10-03 18:50:42
1276,1263,2022-07-10 21:45:49,Standard Shipping,8041690163,cancelled,2021-12-09 16:32:23,2022-05-04 21:38:17
1277,568,2022-10-10 16:55:06,Next Day Delivery,8717071490,cancelled,2021-07-18 00:31:13,2022-06-05 21:57:00
1278,2865,2022-03-10 13:33:51,Standard Shipping,1580530683,active,2021-06-12 05:26:20,2022-03-27 15:09:53
1279,821,2022-07-18 15:58:57,Curbside Pickup,1878391899,completed,2021-12-29 07:59:08,2022-06-26 15:44:45
1280,2298,2022-12-17 07:15:54,Next Day Delivery,2114045109,active,2021-02-07 12:38:35,2022-01-31 01:21:45
1281,735,2022-05-05 00:46:25,Free Shipping,8723616747,active,2021-02-03 15:36:24,2022-09-25 15:03:43
1282,106,2022-06-11 16:01:02,Free Shipping,1553738091,completed,2021-08-26 16:34:21,2022-04-23 12:27:20
1283,828,2022-04-20 08:49:47,Free Shipping,7405881777,cancelled,2021-05-24 22:29:51,2022-01-21 23:14:58
1284,1521,2022-10-31 23:05:42,Curbside Pickup,3310424807,cancelled,2021-06-25 09:52:09,2022-08-27 16:45:06
1285,2901,2022-06-11 05:43:08,Same-Day Delivery,6645584426,active,2021-03-24 05:02:43,2022-04-13 02:26:24
1286,1436,2022-11-08 13:54:24,Priority Shipping,5842517264,pending,2021-11-01 11:39:50,2022-10-15 05:33:31
1287,82,2022-08-08 07:04:21,Curbside Pickup,1614666207,active,2021-06-03 21:33:11,2022-12-28 08:49:21
1288,546,2022-08-31 06:35:03,2-Day Shipping,7452906326,active,2021-08-31 23:32:18,2022-08-13 14:09:32
1289,936,2022-05-03 07:22:54,International Shipping,4413495396,completed,2021-02-24 21:50:11,2022-04-22 17:22:46
1290,2928,2022-11-23 23:32:53,Priority Shipping,4016855354,pending,2021-10-19 05:22:27,2022-08-27 02:01:21
1291,2175,2022-01-24 22:40:07,Free Shipping,7530566296,pending,2021-01-01 22:59:23,2022-07-01 10:46:26
1292,465,2022-09-07 20:47:23,Priority Shipping,8381292717,active,2021-12-14 09:31:40,2022-01-25 12:07:27
1293,2269,2022-01-01 19:15:54,Priority Shipping,5267194345,on hold,2021-10-09 04:05:02,2022-07-24 08:06:38
1294,2383,2022-01-03 00:24:16,Free Shipping,9858054319,cancelled,2021-12-19 16:38:22,2022-06-08 18:21:45
1295,1806,2022-06-03 19:34:35,Next Day Delivery,8433638941,completed,2021-10-27 17:57:23,2022-12-30 13:02:41
1296,58,2022-09-22 23:49:07,International Shipping,4989607347,on hold,2021-08-18 08:23:27,2022-02-22 01:51:57
1297,1890,2022-06-18 05:03:53,Same-Day Delivery,5514764992,pending,2021-06-10 18:35:26,2022-07-28 12:51:04
1298,1353,2022-06-14 16:53:41,Express Shipping,6993855453,on hold,2021-08-29 02:49:17,2022-09-28 13:36:43
1299,22,2022-12-14 11:11:58,Free Shipping,3244109143,active,2021-12-29 17:24:51,2022-10-07 08:50:03
1300,1623,2022-08-06 23:13:26,Curbside Pickup,2131833493,active,2021-11-02 14:06:20,2022-05-21 03:16:30
1301,1238,2022-05-16 10:17:30,Priority Shipping,2301487539,active,2021-09-28 19:22:21,2022-10-30 08:50:26
1302,2081,2022-07-07 19:52:31,Curbside Pickup,3715593710,pending,2021-04-04 03:34:39,2022-10-10 05:23:45
1303,244,2022-08-01 14:27:01,International Shipping,3956782605,active,2021-09-02 19:18:07,2022-04-02 13:56:46
1304,695,2022-03-22 10:18:14,Standard Shipping,9220536485,completed,2021-04-01 08:26:26,2022-03-08 19:03:54
1305,2542,2022-05-21 19:17:06,2-Day Shipping,6994759487,cancelled,2021-12-27 17:23:38,2022-04-29 03:36:21
1306,2074,2022-04-16 11:46:40,2-Day Shipping,5066205046,cancelled,2021-04-26 06:29:09,2022-03-01 10:14:14
1307,2202,2022-06-16 15:24:24,International Shipping,8841154671,cancelled,2021-12-21 18:37:46,2022-07-08 17:55:56
1308,1225,2022-11-27 18:00:54,In-Store Pickup,1165418532,on hold,2021-09-28 08:34:30,2022-03-18 14:36:00
1309,1342,2022-12-20 15:45:04,Express Shipping,2732628340,active,2021-12-13 01:01:32,2022-09-05 10:46:13
1310,2690,2022-01-06 01:29:02,Priority Shipping,5611535997,on hold,2021-09-21 07:50:47,2022-08-25 02:10:15
1311,2463,2022-12-05 06:00:35,International Shipping,4527280091,cancelled,2021-09-28 17:39:10,2022-12-08 14:50:18
1312,701,2022-10-28 10:17:59,Express Shipping,3138121501,pending,2021-02-16 15:50:42,2022-01-10 05:11:20
1313,293,2022-01-11 07:24:09,Priority Shipping,3975753915,active,2021-04-15 13:17:28,2022-06-29 09:51:54
1314,2031,2022-01-12 07:44:24,Free Shipping,7180637176,completed,2021-09-20 02:57:41,2022-12-25 10:38:37
1315,1108,2022-02-01 15:31:25,2-Day Shipping,4877096043,on hold,2021-11-08 10:44:56,2022-12-27 05:25:58
1316,980,2022-07-23 16:49:15,Express Shipping,8456736569,on hold,2021-03-31 04:06:10,2022-12-15 23:47:54
1317,592,2022-12-18 08:19:45,International Shipping,7198252134,pending,2021-12-25 13:48:55,2022-07-10 08:33:19
1318,2786,2022-06-16 14:34:36,In-Store Pickup,1807554004,cancelled,2021-12-29 07:57:19,2022-12-07 04:59:43
1319,2,2022-01-12 05:35:45,Express Shipping,1456240823,active,2021-11-09 15:55:21,2022-05-21 20:01:50
1320,1050,2022-08-15 00:12:23,International Shipping,8076382004,completed,2021-04-28 21:54:40,2022-07-03 19:40:27
1321,1776,2022-12-04 00:49:46,Priority Shipping,6547225104,pending,2021-11-14 22:30:30,2022-06-06 18:12:24
1322,1630,2022-11-20 12:56:48,Priority Shipping,4703041471,pending,2021-10-29 23:19:25,2022-04-14 10:29:56
1323,8,2022-03-22 00:10:04,Curbside Pickup,8141920117,cancelled,2021-10-16 01:24:00,2022-02-17 11:11:02
1324,2750,2022-10-21 01:24:22,Curbside Pickup,9954925230,completed,2021-04-09 22:51:03,2022-09-21 02:39:46
1325,302,2022-08-01 12:37:49,In-Store Pickup,4099384691,cancelled,2021-08-10 07:59:54,2022-11-22 05:33:20
1326,413,2022-03-09 13:10:08,Free Shipping,4004709551,completed,2021-02-28 14:59:45,2022-03-06 21:19:36
1327,269,2022-08-06 19:07:41,Next Day Delivery,3123884435,completed,2021-04-17 01:18:05,2022-10-03 01:04:18
1328,2331,2022-04-21 00:05:04,Free Shipping,6496568484,on hold,2021-08-02 12:39:08,2022-03-12 16:33:26
1329,2910,2022-09-26 02:46:21,Standard Shipping,3290223042,pending,2021-01-28 12:55:44,2022-07-24 05:48:07
1330,115,2022-06-21 12:46:15,Next Day Delivery,7792663925,on hold,2021-01-21 13:43:45,2022-04-09 12:27:35
1331,6,2022-06-12 22:20:52,Standard Shipping,2918418138,on hold,2021-10-01 06:17:55,2022-02-09 11:43:42
1332,803,2022-01-21 23:20:00,Standard Shipping,4980162588,pending,2021-09-12 21:51:51,2022-07-04 09:30:41
1333,1744,2022-05-19 10:23:15,Priority Shipping,8585342945,on hold,2021-12-07 23:30:31,2022-05-09 23:19:21
1334,803,2022-10-27 05:05:44,Standard Shipping,2413393231,on hold,2021-12-20 07:10:31,2022-11-07 05:15:15
1335,1514,2022-06-21 15:50:42,Express Shipping,3985144876,active,2021-09-02 20:12:13,2022-07-03 23:39:13
1336,2407,2022-10-15 22:29:12,Same-Day Delivery,2437439602,pending,2021-12-30 06:07:28,2022-06-12 23:45:23
1337,2363,2022-06-08 20:53:17,International Shipping,8148209370,cancelled,2021-10-17 15:52:00,2022-04-11 07:20:49
1338,1656,2022-03-30 19:30:38,Free Shipping,3602297447,on hold,2021-04-12 12:28:40,2022-08-18 08:05:49
1339,344,2022-07-29 12:36:54,Curbside Pickup,2294224111,on hold,2021-02-11 23:26:54,2022-10-19 19:25:29
1340,1840,2022-03-17 19:24:17,Next Day Delivery,4527672031,active,2021-12-16 07:29:00,2022-06-29 22:36:34
1341,2306,2022-09-13 16:21:54,International Shipping,1163155347,on hold,2021-12-21 09:27:32,2022-10-19 00:36:47
1342,2706,2022-09-30 15:30:46,Free Shipping,1285320155,completed,2021-09-17 21:29:03,2022-04-25 09:56:15
1343,832,2022-07-06 04:33:51,International Shipping,8704897045,cancelled,2021-07-27 14:52:53,2022-08-11 17:52:29
1344,370,2022-06-30 05:33:31,Same-Day Delivery,6991747724,on hold,2021-07-25 08:25:35,2022-09-10 17:20:52
1345,526,2022-07-26 12:49:41,Next Day Delivery,4785494276,cancelled,2021-07-27 07:53:52,2022-06-03 06:38:32
1346,1802,2022-06-12 16:08:14,2-Day Shipping,3252860046,completed,2021-11-23 07:31:52,2022-01-04 13:38:13
1347,1283,2022-01-25 08:23:13,Priority Shipping,2236137397,completed,2021-05-27 00:57:49,2022-05-15 10:07:15
1348,1450,2022-10-23 07:03:32,Free Shipping,3468217079,completed,2021-05-13 03:29:15,2022-11-01 15:29:04
1349,947,2022-01-25 07:47:24,Free Shipping,5041961069,on hold,2021-12-08 13:41:16,2022-04-02 21:03:11
1350,415,2022-04-27 01:50:09,Standard Shipping,5941261212,active,2021-11-17 19:19:01,2022-01-19 02:11:08
1351,1602,2022-01-01 23:41:34,Express Shipping,1688798774,completed,2021-04-07 12:53:28,2022-12-25 02:40:58
1352,1951,2022-02-14 16:29:35,2-Day Shipping,4673617323,completed,2021-04-13 20:05:47,2022-01-27 20:47:39
1353,2803,2022-04-13 18:15:16,Express Shipping,4390840021,cancelled,2021-05-21 20:25:26,2022-05-14 09:14:45
1354,2838,2022-06-08 05:12:46,Standard Shipping,3347899091,completed,2021-03-29 05:17:57,2022-11-17 17:29:45
1355,2368,2022-08-11 01:48:12,Next Day Delivery,5972472635,completed,2021-05-22 17:07:15,2022-03-16 22:28:49
1356,686,2022-06-10 05:51:45,International Shipping,5633095502,on hold,2021-07-27 17:16:26,2022-06-02 08:37:14
1357,1437,2022-08-07 08:11:02,Same-Day Delivery,5241074484,on hold,2021-05-12 19:38:32,2022-07-08 18:39:59
1358,2963,2022-05-02 02:37:40,In-Store Pickup,7836243351,completed,2021-12-06 23:40:31,2022-09-21 13:07:04
1359,2469,2022-02-25 20:28:22,Priority Shipping,4099076168,active,2021-03-18 09:07:40,2022-05-18 15:40:55
1360,1044,2022-12-12 22:17:37,Curbside Pickup,7844241633,pending,2021-05-03 07:59:31,2022-08-10 12:23:41
1361,1395,2022-01-28 12:04:04,In-Store Pickup,8116964666,cancelled,2021-11-17 01:01:47,2022-11-13 20:11:13
1362,1060,2022-04-30 11:44:42,Curbside Pickup,4733668655,pending,2021-12-19 10:35:20,2022-07-27 12:05:07
1363,2994,2022-03-30 19:34:52,Same-Day Delivery,8884521718,completed,2021-09-16 10:44:20,2022-10-15 15:21:52
1364,1228,2022-07-14 14:18:40,Same-Day Delivery,6020444051,completed,2021-12-16 21:59:54,2022-07-21 07:55:15
1365,693,2022-06-17 11:04:18,Priority Shipping,7418838011,completed,2021-10-13 06:48:42,2022-12-10 01:55:53
1366,2148,2022-02-28 20:27:43,Express Shipping,6569680316,active,2021-09-15 22:06:26,2022-03-17 11:05:47
1367,477,2022-12-20 17:07:48,Next Day Delivery,1034608392,completed,2021-02-18 15:45:15,2022-02-22 01:58:16
1368,388,2022-11-23 22:32:07,Standard Shipping,9149565133,completed,2021-10-30 13:58:16,2022-12-21 15:55:15
1369,2770,2022-04-06 06:09:43,Next Day Delivery,5775090989,on hold,2021-02-17 10:31:42,2022-06-22 10:57:04
1370,1796,2022-12-15 21:49:38,Express Shipping,8545807180,on hold,2021-06-05 12:03:14,2022-07-17 19:53:04
1371,2581,2022-07-29 11:15:21,2-Day Shipping,3345880049,active,2021-10-19 23:54:21,2022-05-16 07:10:52
1372,1153,2022-04-12 13:27:02,Standard Shipping,9835286375,on hold,2021-11-12 01:40:55,2022-09-30 16:10:41
1373,798,2022-11-08 00:24:42,Curbside Pickup,8752882592,pending,2021-04-03 09:15:26,2022-11-11 06:17:44
1374,2206,2022-08-11 10:43:53,Curbside Pickup,5331897280,pending,2021-04-01 04:28:31,2022-10-06 09:41:16
1375,2385,2022-04-25 13:37:46,In-Store Pickup,4061791374,completed,2021-02-18 22:37:30,2022-03-04 11:50:09
1376,463,2022-10-09 23:19:45,Same-Day Delivery,2793554596,completed,2021-07-25 00:44:48,2022-06-02 07:35:41
1377,865,2022-06-29 23:07:43,Next Day Delivery,6637142345,active,2021-01-13 02:15:18,2022-04-22 15:22:40
1378,644,2022-04-03 19:04:21,Priority Shipping,9210013664,completed,2021-12-15 02:56:36,2022-10-16 17:20:00
1379,1604,2022-03-21 23:25:22,Same-Day Delivery,1760197222,cancelled,2021-02-21 16:58:55,2022-04-25 18:15:19
1380,1785,2022-11-01 07:33:13,International Shipping,7133100657,cancelled,2021-06-19 12:12:25,2022-09-10 02:50:23
1381,542,2022-02-14 01:42:37,Curbside Pickup,4122387807,cancelled,2021-04-11 00:54:57,2022-07-18 07:29:25
1382,915,2022-05-20 09:28:10,Express Shipping,8874626143,on hold,2021-10-20 08:43:34,2022-08-15 11:50:14
1383,2804,2022-06-28 07:03:55,Next Day Delivery,6028196617,pending,2021-03-09 03:37:52,2022-10-29 02:13:21
1384,2665,2022-08-21 10:15:33,Free Shipping,6227874290,on hold,2021-05-23 22:18:52,2022-09-09 06:28:31
1385,2754,2022-03-26 07:00:42,Standard Shipping,3987340590,completed,2021-10-05 02:34:44,2022-05-29 05:13:25
1386,1261,2022-05-13 11:52:59,2-Day Shipping,2434263462,on hold,2021-09-24 11:54:45,2022-02-15 23:51:21
1387,1769,2022-07-19 04:04:44,Same-Day Delivery,7731037794,active,2021-03-20 05:37:41,2022-01-16 08:30:19
1388,2297,2022-11-21 06:51:24,Express Shipping,9577303867,pending,2021-12-18 05:38:00,2022-01-25 13:36:15
1389,1631,2022-06-07 03:53:03,International Shipping,1590401457,on hold,2021-01-12 12:10:29,2022-02-21 08:15:37
1390,1940,2022-09-09 15:26:10,Next Day Delivery,6475645899,completed,2021-10-29 02:15:58,2022-03-22 06:06:44
1391,159,2022-04-23 21:45:16,In-Store Pickup,3656200726,completed,2021-07-12 03:20:04,2022-04-06 10:00:21
1392,1947,2022-12-01 08:03:32,Free Shipping,3732856308,active,2021-02-16 06:52:25,2022-09-29 23:43:11
1393,443,2022-07-04 05:43:15,2-Day Shipping,2362102529,completed,2021-12-23 15:32:16,2022-06-24 21:02:47
1394,1147,2022-12-04 06:02:22,Same-Day Delivery,9933765816,cancelled,2021-10-28 14:51:53,2022-08-19 09:48:05
1395,1281,2022-11-22 15:54:20,In-Store Pickup,3744941728,completed,2021-08-21 23:27:15,2022-09-22 14:39:23
1396,1133,2022-02-18 01:28:10,Free Shipping,3833008015,cancelled,2021-07-08 18:32:06,2022-10-05 03:24:26
1397,912,2022-03-16 16:17:04,Standard Shipping,8225262044,completed,2021-04-23 12:47:37,2022-06-22 05:06:03
1398,2015,2022-02-13 10:53:37,In-Store Pickup,4779443470,active,2021-03-05 18:47:56,2022-01-23 11:08:19
1399,1741,2022-06-18 18:51:56,International Shipping,6243460906,active,2021-06-07 05:42:17,2022-11-09 06:40:28
1400,2470,2022-01-02 05:16:25,Express Shipping,3705569440,completed,2021-12-08 18:01:56,2022-09-21 17:45:45
1401,157,2022-02-13 02:09:04,Standard Shipping,8581470308,cancelled,2021-08-30 15:18:41,2022-03-28 19:38:52
1402,988,2022-12-19 06:50:57,Same-Day Delivery,4505910868,active,2021-10-05 16:47:23,2022-02-05 09:19:20
1403,655,2022-04-30 08:29:45,International Shipping,2460110547,completed,2021-07-28 22:35:41,2022-08-19 09:23:05
1404,218,2022-08-15 18:20:12,Standard Shipping,4841427568,on hold,2021-04-21 04:48:24,2022-03-07 03:45:30
1405,813,2022-11-30 00:38:23,International Shipping,6023482148,completed,2021-04-20 22:39:51,2022-04-29 05:26:22
1406,37,2022-03-27 17:34:04,Priority Shipping,8556620579,active,2021-04-02 11:34:41,2022-09-07 15:14:04
1407,268,2022-02-26 04:42:18,Express Shipping,8468506093,completed,2021-11-17 18:52:27,2022-11-24 09:54:33
1408,2047,2022-01-30 08:27:47,International Shipping,1759969108,completed,2021-02-26 15:57:26,2022-09-26 22:32:59
1409,2663,2022-09-20 07:03:48,Same-Day Delivery,9392589653,pending,2021-07-05 17:45:29,2022-07-21 17:30:01
1410,640,2022-02-15 14:36:42,Priority Shipping,7846206086,on hold,2021-03-10 12:47:57,2022-04-29 12:14:57
1411,1244,2022-09-24 14:12:11,2-Day Shipping,9482403586,pending,2021-02-01 01:02:08,2022-01-30 20:31:56
1412,1570,2022-06-09 19:47:19,Priority Shipping,1987588298,cancelled,2021-05-09 05:46:02,2022-11-13 21:25:44
1413,2782,2022-02-21 10:10:57,Next Day Delivery,4339119076,active,2021-08-28 00:06:17,2022-05-15 11:55:28
1414,1130,2022-12-25 07:30:36,Express Shipping,9905299459,active,2021-04-03 18:29:30,2022-04-12 23:40:34
1415,1493,2022-08-21 12:31:12,In-Store Pickup,9043363915,pending,2021-02-08 14:01:36,2022-08-26 10:26:30
1416,2209,2022-09-15 01:10:16,Next Day Delivery,5889431550,active,2021-03-29 03:24:55,2022-05-02 18:15:53
1417,724,2022-07-01 22:04:39,International Shipping,5563035406,active,2021-01-10 09:50:42,2022-09-03 10:28:36
1418,2643,2022-06-07 20:04:07,Same-Day Delivery,2025959266,on hold,2021-08-04 03:34:23,2022-11-04 00:52:27
1419,266,2022-06-27 05:45:05,Same-Day Delivery,2038662382,pending,2021-10-15 14:50:42,2022-08-24 04:46:10
1420,2463,2022-10-10 14:28:43,Same-Day Delivery,5480432602,active,2021-04-14 02:22:24,2022-09-06 08:04:57
1421,2067,2022-03-31 06:43:29,2-Day Shipping,7714744595,active,2021-11-15 03:57:49,2022-12-01 12:13:05
1422,1580,2022-01-05 03:16:04,Standard Shipping,9129737127,completed,2021-04-21 19:37:33,2022-10-11 22:40:22
1423,2715,2022-08-13 04:12:14,Free Shipping,7393637051,cancelled,2021-08-06 06:44:42,2022-01-26 15:10:33
1424,2652,2022-11-13 12:56:59,Next Day Delivery,7476434735,cancelled,2021-06-16 13:49:25,2022-07-28 04:48:11
1425,172,2022-02-13 21:10:05,Next Day Delivery,9052183642,pending,2021-05-31 18:15:27,2022-10-17 01:16:01
1426,118,2022-09-21 21:52:31,Priority Shipping,9549386673,active,2021-04-04 01:10:34,2022-10-22 00:03:02
1427,1426,2022-12-05 03:24:27,Standard Shipping,5326998358,completed,2021-04-01 00:19:58,2022-04-02 15:55:30
1428,148,2022-04-02 23:33:45,Same-Day Delivery,2136548287,completed,2021-07-31 19:53:40,2022-08-09 10:09:15
1429,2243,2022-04-24 08:45:25,2-Day Shipping,9134472506,completed,2021-05-19 11:55:51,2022-03-19 08:37:31
1430,1895,2022-02-17 21:23:42,Priority Shipping,2192947712,active,2021-04-06 12:09:19,2022-02-11 12:31:59
1431,45,2022-08-01 04:33:32,Next Day Delivery,1563491079,active,2021-12-30 15:56:17,2022-03-10 02:03:17
1432,2401,2022-04-10 04:04:27,In-Store Pickup,2668628796,pending,2021-02-19 21:46:49,2022-10-24 07:29:12
1433,858,2022-02-10 16:16:51,Curbside Pickup,2127180827,completed,2021-12-15 18:25:53,2022-09-24 18:07:03
1434,1931,2022-03-10 13:37:04,2-Day Shipping,9046070411,active,2021-02-02 00:47:37,2022-08-01 17:09:52
1435,226,2022-05-10 15:59:04,Curbside Pickup,1928743693,cancelled,2021-03-22 02:00:21,2022-01-21 09:29:30
1436,1018,2022-06-06 02:17:07,2-Day Shipping,5563638140,active,2021-04-22 20:57:03,2022-04-14 06:20:15
1437,925,2022-12-18 11:08:41,International Shipping,4773599659,cancelled,2021-08-01 06:04:22,2022-06-08 00:45:14
1438,988,2022-08-09 08:14:25,Next Day Delivery,9308083483,on hold,2021-11-13 10:41:52,2022-10-05 03:58:02
1439,527,2022-04-25 11:28:33,2-Day Shipping,1592447348,pending,2021-03-04 05:04:42,2022-08-16 03:50:41
1440,2688,2022-05-13 19:02:45,Next Day Delivery,2488041486,cancelled,2021-07-17 23:19:46,2022-09-21 05:55:15
1441,1127,2022-03-27 17:49:43,Priority Shipping,7818706486,completed,2021-02-22 13:11:52,2022-03-31 21:04:03
1442,2421,2022-11-13 03:54:46,Curbside Pickup,4144134102,active,2021-12-20 15:46:06,2022-12-02 08:06:00
1443,2801,2022-04-06 02:53:51,Same-Day Delivery,2251717606,on hold,2021-10-28 13:30:46,2022-05-21 16:47:20
1444,693,2022-02-10 02:08:23,International Shipping,8631950362,completed,2021-01-31 22:52:42,2022-10-27 04:26:32
1445,2500,2022-02-14 22:14:55,Priority Shipping,5710953648,on hold,2021-02-01 15:05:52,2022-10-11 06:03:49
1446,1844,2022-09-26 05:10:47,2-Day Shipping,2626538814,active,2021-08-25 00:50:55,2022-06-27 05:06:45
1447,1718,2022-01-16 19:30:00,Same-Day Delivery,6796204634,active,2021-02-23 23:40:45,2022-08-13 05:40:07
1448,2064,2022-01-03 19:51:52,2-Day Shipping,8913725328,completed,2021-01-27 13:05:59,2022-07-28 03:06:40
1449,666,2022-12-06 14:22:24,Next Day Delivery,9990889358,cancelled,2021-07-31 09:14:59,2022-09-03 21:29:27
1450,124,2022-09-17 00:36:50,In-Store Pickup,4313600794,completed,2021-08-05 13:03:13,2022-12-02 00:36:09
1451,2493,2022-11-10 07:19:03,Same-Day Delivery,6436390434,cancelled,2021-08-22 07:05:32,2022-02-10 17:03:33
1452,2449,2022-12-30 23:01:23,International Shipping,9152108290,completed,2021-06-05 19:36:23,2022-06-07 16:11:54
1453,230,2022-11-17 00:17:39,Same-Day Delivery,1341943428,on hold,2021-12-06 09:31:51,2022-02-05 08:32:50
1454,2798,2022-03-01 02:53:13,Priority Shipping,8204720978,completed,2021-02-14 23:47:57,2022-06-19 13:52:37
1455,2043,2022-07-30 19:57:52,In-Store Pickup,2866692784,active,2021-12-23 02:07:44,2022-05-16 13:23:12
